Comment,Rating
"thiết kế nhỏ gọn, tinh tế sang trọng, cấu hình ok, chạy rất mượt và nhanh, cảm ứng nhạy. chưa bao giờ thất vọng về dòng này.",5/5
"Laptop Apple Macbook Air sử dụng rất mượt mà và nhanh. cảm ứng rất linh hoạt, dễ dàng lướt di chuyển qua từng tab khác nhau mà không cần xài tới chuột. MAcbook nhẹ nhỏ gon cầm rất sang trọng và dễ dàng đem đi di chuyển khắp mọi nơi. Cần xài thêm microsoft office để dễ dàng cho ai muốn sử dụng phần mềm văn phòng.",4/5
"Laptop Apple Macbook Air MQD32SA/A i5 1.8GHz (2017) sản phẩm tuyệt vời, rất nhanh và sử dụng rat tốt",5/5
Máy có 1.4 triệu mà bắt wifi còn tốt hơn máy tính bảng 3 triệu ! Tốt vượt cả mong đợi của khách hàng.....Cho 5 sao vì hàng giá rẻ chất lượng cao.,5/5
"Mới mua cũng chưa dùng nhiều nhưng nói chung với mức giá thế này cũng không đòi hỏi cao. Cảm ứng hơi giật, màn hình cũng không đẹp lắm. Vỏ máy hơi bị vênh nhưng vì nhân viên bảo hầu như là bị như vậy nên bỏ qua.",3/5
"Tầm giá này thì với các tác vụ cơ bản như Youtube,Web thì tạm ổn,màn hình không được đẹp cho lắm và khi xem youtube thì hình đôi lúc không theo kịp với âm thanh.Tóm lại,với tầm giá này thì không đòi hỏi gì hơn,tiền nào của đấy thôi.",5/5
"máy phục vụ nhu cầu cơ bản như xem phim,lướt web tốt,phụ kiện lúc nhận máy đem về nhà thiếu củ sạc,chỉ có dây sạc.cáp otg và ốp lưng.Sáng nay ra nhờ hướng dẫn kỹ thuật nạy sim bị kẹt trong máy tính bảng mới mua và cài sin dùm luôn,nhưng chỉ nạy sim ra chứ không nhận hỗ trợ lắp sim,vì lý do đó mình chỉ cho 4 sao thôi",4/5
Mới lấy về được vài hôm.phần thiết kế đẹp.bắt sống wf mạnh.còn phần xem video kg được sắc nét cho làm.còn phần nv từ văn bản hàng rất nhiệt tình và thân thiện.tâm già mobell tab 8a.2.390.000d.sai ok.còn thời giăng thì tutu mới đánh giá sản phẩm tốt hay kg.chục tgdd ngay càg phát chuyện tốt có nhiều sản phẩm mới để mn cùng thăm khâm và chọn sản phẩm để mua.😊😊😊,5/5
Sản phẩm kém chất lượng,1/5
"Chất lượng tốt hình thức đẹp, mỗi tội mau hết pin với kết nối app nó bị lang quá",4/5
nhanh hết bin. dùng như kiểu đồ chơi trẻ con. nói tóm lại dùng đồng hồ truyền thống thấy thích hơn,1/5
"Ngày đầu tiên sử dụng cảm thấy máy không mượt lắm. Chạy còn lag cũng như đơ chuột. Về mặt âm thanh và hình ảnh cũng như là khởi động máy thì ok. Nhưng mà máy mới mua chạy không mượt thì khá thất vọng
",2/5
máy mình mua cũng được tầm 4 tháng máy chạy rất mượt. chất lượng hình ảnh và âm thanh cũng oki. có điều mình tiếc là không cài được ngôn ngữ tiếng việt cho máy này :(((,5/5
"Sau hơn 2 tháng sử dụng thì mình cảm thấy:
Chip I thế hệ 10 sử dụng rất là thích, máy chạy rất mượt và ổn định, nhiệt độ không cao cho dù bạn chơi game bao lâu đi nửa, đây là điểm nổi bậc so với các thế hệ I trước đó. Ram DDR4 8GB nên tha hồ mà mở ứng dụng. 512GB ssd thì tha hồ lưu dử liệu. Dota 2 (acient 5 T.T) hay CSGO (mình là con gà) chỉnh ở cấu hình cao nhất chiến vẫn rất phê và mượt nhé. Còn về các ứng dụng văn phòng như word và excel… thì bao mượt luôn. Ps và Camtasia9 vẫn ok ở mức độ cơ bản nhé.
Mình có làm bài nhận xét về các lõi của máy mình gặp phải trên you tu be  các bạn có thể tham khảo thêm nhé. Tiêu đề là tên của laptop ah!",4/5
"Mua máy dc 4 ngày ở FPT, Máy rất mượt chạy rất êm, khởi động đếm 1 2 3 là xong. vào cóc cóc chưa đầy nửa giây. chơi game liên tục 3 4h cũng ko nóng máy. Tạm rất hài lòng! ",5/5
"đã rinh một em về hé. nhỏ gọn, máy siêu mượt, phù hợp cho mọi lứa tuổi. chính sách thì quá tốt",5/5
"Đã mua 1 máy và phải đem đi bảo hành, nhưng ko hết lỗi. Bạn mình mua cũng bị lỗi tương tự, ko cách nào sửa được",1/5
"Laptop khá hợp túi tiền, thiết kế mỏng nhẹ và sang trọng, chắc chắn. Tuy nhiên pin máy và máy không xử lý nhanh như các dòng khác",4/5
"May khó xài, phân giải thấp, thiếu tính năng, ngoại hình đẹp, pin mau sụt, hay bị chớp màn hình",1/5
Máy  khá  là  ngon  chơi  lq  cũng  được  vô combat to thì  mới  bị  giật  lắc nhưng  vẫn  chơi  OK tầm  giá vậy  là ngọn rồi,4/5
"Sau một tháng sử dụng sp, mình đánh giá : pin rất trâu, wf bắt tốt. Chơi game pes , god of w hay need for Speed hơi lag nhưng vẫn chiến tốt. Điểm yếu là bộ nhớ ít.
",4/5
"Máy này ngon trong tầm giá, mấy chạy rất OK, pin dùng 1 ngày chưa hết",5/5
"Sản phẩm sài mượt, pin sài lâu, đc androi 10, cho 5 sao , chỉ cho các bác cách cài app, lên google tải aurora store đăng nhập bằng vô danh là đầy đủ ứng dụng vì nó lấy ứng dụng của ch play qua, muốn thêm thì cài thêm apkpure, còn youtube thì tải youtube vanced ko có quảng cáo, còn ko biết nhờ nhân viên kĩ thuật cài cho.",5/5
Pin dùng lâu.,5/5
"Máy lướt web fabook mượt, wifi bắt củng ổn không như ae cmt. Màn hình hơi rổ tí không đc đẹp mắt, chắc do tấm nền TFT. Điều mà mình không ưng ý là nhân viên dán màn hình quá tệ, dán cắt phạm vào viền màn hình. Về nhà xem kỉ mới biết, nên thôi kệ chấp nhận. Mình mua ở TGDD P5 Bến Tre ",3/5
"Màn hình to,âm thanh ấm và lớn ,pin lâu máy khá mạnh trong tầm giá..thích hợp xem phim và chơi game vừa..liên quân bật cấu hình trung bình chơi vẫn rất mượt",5/5
"Hình như nhà sản xuất lừa người thì phải
Ghi là 5100mlh mà pin nhanh hết lằm kìa
2 gb mà như 1 ấy
Còn những phần còn lain đều ổn",3/5
"SP tốt, Pin xài nhiều khoảng 2 ngày hơn. Còn thường thì hơn 3 ngày mới hết pin. Xài nhìn sang chảnh phải biết :)))",5/5
Sản phẩm tốt xài ngon lành pin xài 3 ngay mới hết nghe gởi ok nhân viên từ vấn đề thường,5/5
Máy quá tuyêt. Khởi động nhanh. Giao diện thân thiện dễ dùng. Bàn phím êm. Tuochpad lớn dễ dùng,5/5
"mỏng, đẹp sài tốt, mượt nhưng hơi khó sài hơn so với win. đáng giá tiền bỏ ra mua",5/5
"Sản phẩm nhỏ gọn, vừa cầm tay, những phần lượt cảm ứng k dc nhảy cho làm, nút bấm trở về thao tác chậm, mấy đang hoạt động thì tự nhiên tật nguồn rồi lật lại từ mờ nguồn 2 3 lần trong ngay",3/5
Mua về cho con xem hoạt hình là mục đích chính. Phân khúc giá rẻ nhưng lại trên cả tuyệt vời pin bền sóng khỏe .chạy 3g mà yutube nét căng. Cảm ơn tgdd nhiều,4/5
"Máy tính bản sài tương đối ok, giá khá rẻ và phù hợp để giải trí nhẹ, thiết kế đẹp với phân khúc tầm thấp, mình rất thích máy sài cũng rát bền.",5/5
"SP thiết kế đẹp mỏng nhẹ nhỏ gọn, dễ cầm tay khi sử dụng, giá thành lại rẻ phù hợp cho mọi đối tượng, màu sắc thì rõ, bắt mắt, lướt web cũng nhanh nữa",5/5
"Đã mua và sử dụng máy này, máy xài cũng rất tốt lướt cũng mượt,pin thì hơi mau hết ngưng cũng không đến nỗi,",5/5
"Máy thiết kế đẹp , pin trâu , loa to , màn hình hiển thị tốt không bị vỡ hột , được tặng bao da nên cũng k phải mua thêm , nhân viên phục vụ tận tình ",5/5
"Máy tốt trong tầm giá. Chơi được mấy game nhẹ, lướt web khá, màn hình rõ khá sắc nét, nhân viên nhiệt tình.",5/5
"Sài khoảng 1/2 tháng tôi có đánh giá sau: Pin tốt, thao tác trên màn hình máy xử lý chậm nhưng khi vào chương trình thì máy chạy rất mượt (chắc do tôi sử dụng gần hết bộ nhớ của máy). Game tốt (liên quan), nói chung tất cả đều ổn chỉ có việc là không chuyển apps sang sd card được nên chẳng cài được bao nhiêu chương trình. Tầm giá này thì OK.",4/5
"Tôi là người đã từng dùng nhiều máy tính bảng, nhận xét rằng khi đã sử dụng 2 máy của Huawei là dòng mediapad này dù là bảng 9.6 inh và bảng 8 inh này đều tuyệt vời, máy rất tốt trong tầm giá,khá là mượt mà và ít lag chắc là do dùng chíp Qualcomm,mọi người nên mua nhé,2 máy đều tốt, xài ổn lâu dài,tôi đã mua máy 9.6 inh rất hài lòng, nên giờ mua thêm con 8 inh,bởi vậy,ko nên quá tin tưởng vào quảng cáo, mà hãy tin vào trải nghiệm. Thank ",5/5
"Máy ngon trong tầm giá. Pin trâu. Dùng lướt face, xem phim, youtube đọc truyện quá ổn. 
Nhược điểm là sạc lâu.",5/5
"Máy này ngon trong tầm giá, mấy chạy rất mát mẻ, mọi người cho hỏi cài zalo như thế nào
",5/5
"Tham khảo nhiều bình luận nhận xét nhưng không nghĩ là tới mức như này. Phải công nhận là con máy này bắt wifi cực chậm. 
Còn pin, loa và độ phân giải màn hình thì tạm đc ( tiền nào của đấy thôi)
",3/5
"Sau nửa năm sử dụng, phục vụ các tác vụ như lướt web, xem phim, chơi các game nhẹ thì sản phẩm vẫn rất làm tôi hài lòng, để áp dụng vào công việc thì tôi biến nó thành màn hình phụ rất hữu dụng",4/5
"Lần đầu mua tablet tầm giá này rất ưng ý 
Nhân viên tư vấn nhiệt tình 
Máy đẹp sài khá ok dc tặng tai phone đẹp 
Loa máy hơi nhỏ 
Tôi cho 5 sao cám ơn điện máy xanh",5/5
Tiếc là loa ngoài nhỏ quá. Còn lại thì ok. Không biết tại máy mình nhỏ hay dòng này loa ngoài đều nhỏ nữa.,4/5
"Tầm giá này thì với các tác vụ cơ bản như Youtube,Web thì tạm ổn,màn hình không được đẹp cho lắm và khi xem Youtube thì hình đôi lúc không theo kịp với âm thanh,pin thì ở mức đủ dùng,được tặng tai nghe,bảo đã của hãng.Tóm lại,với tầm giá này thì không đòi hỏi gì hơn,tiền nào của đấy thôi,ai có nhu cầu cơ bản thì cứ mua mà dùng,hồi đầu có thể thấy chậm nhưng xài 1 thời gian sẽ quen!!!",5/5
"Đã sử dụng, đáp ứng được nhu cầu công việc 100%. Cầm em này ngồi trên F2 đi làm + gặp đối tác + khách hàng hiệu suất công việc tăng lên rất nhiều. ",5/5
"Mình mua vào tháng 10/2017. Mìn mua bộ Microsoft office 365 tại TGDĐ.
- máy khá nhẹ,pin sài rất lâu, thiết kế tỉ mỉ, máy chạy khá êm( thời gian đầu) . 
Tuy nhiên mới 1 tháng dùng mà phải mang lên chỉnh sửa phần mềm 2-3 lần, khá mệt mõi và mình phải reset toàn bộ máy, xoá hết dữ liệu. Vì máy bị lag, word/ excell đang dùng bị out mất hết dữ liệu , khởi động mới đầu khá mướt nhưng qua tuần thứ 3 thì máy mở lên khá lâu mất gần 20-30s. 
Sau khi reset thì máy lại ok nhưng vài tuần sau chứng nào lại quay về hiện trạng. Và bây giờ màn hình lâu lâu lại tắt ngúm? 
Mình thật sự mệt mõi khi cứ phải đi bảo hành liên tục như vậy! Vậy này là lỗi do ai? 
Lúc bán hàng thì bên tư vấn qua đt tư vấn sai( đã gọi lại khẳng định) 
Được cái lên bảo hành miết mà bảo vệ với nhân viên nhớ cả mặt ☺️ Nên nhân viên rất dễ thương. 
",2/5
"Nhìn chung máy,ổn định,mua về mục đích cho bố xem tin tức lướt wed,nhân viên xinh ,nhiệt tình.",5/5
Máy này giá rẻ nhìn bắt mắt màn hình đẹp so với giá thành nhưng sử dụng hơi chậm và không ổn ffinhj cho lắm,5/5
"Đã mua và sử dụng máy này, máy xài cũng rất tốt lướt cũng mượt,pin thì hơi mau hết ngưng cũng không đến nỗi,giá cả rẻ chất lượng cũng ok",5/5
Máy xài rất tốn pin còn 10% là tự động tắt nguồn nhưng lướt web tốt xem phim mượt chơi game nhẹ thì nhanh nhưng chơi game nặng có hơi bị lắc giá thành rẻ tốt mới mua nhưng pin xài tốn nói tóm lại là tốt...hài lòng,4/5
"Sau một tháng sử dụng sp, mình đánh giá : pin rất trâu, wf bắt tốt. Chơi game pes , god of w hay need for Speed hơi lag nhưng vẫn chiến tốt. Điểm yếu là bộ nhớ ít.
",4/5
"Mọi thứ dùng tốt máy khá là mượt , màn hình đẹp trong tầm giá pin rất trâu bò dù sạc hơi lâu . Rất đáng đồng tiền bát gạo ",5/5
"Mình mua máy tính bảng huawei t3 8 inch này nhưng sao cục sạc lại là loại có dòng điện ra 1A, sạc rất chậm, lâu đầy pin",3/5
"pin ok xem youtube lướt fb zalo tha hồ mỗi tội chơi game liên quân va pubg mobi tụt fps lang kinh khủng
",3/5
"Máy chạy mượt loa lớn, quá OK trong tầm giá là rẻ rồi..xem tốt các ứng dụng youtube, chơi liên quân ổn..., nói chung là ngon bổ rẻ...!",4/5
Máy rất mượt màn hình ổn pin trâu mỗi tội sạc theo máy chỉ có 5v 1a nên sạc khá lâu mới đầy pin. Không có google cũng hơi bất tiện.toàn phải dùng apkpure tải ứng dụng về. Nói chung tầm giá 3tr mua về giải trí xem phim con này là tốt nhất,5/5
"Mới mua hôm qua bên q.1 máy êm,lâu nóng máy,pin cực trâu,âm thanh rất trong,wifi chạy vi vu,hiển thị nét,sạc hơi lâu nhưng trong tầm giá này là quá ổn ko còn chê vào đâu nữa,sử dụng Huawei dù đt hay máy tính bảng đều hơn hẳn Oppo,nhân viên q.1 nhiệt tình,thanh toán nhanh gọn,rất ưng ý mọi mặt",5/5
Chất lượng sang phẩm khá tệ vì mới dùng 2 tháng mà than máy đã có dấu hiệu bị tróc nhất là chỗ thẻ sim rõ nhất cho 3 vì cấu hình tốt,3/5
"Tham khảo nhiều bình luận nhận xét nhưng không nghĩ là tới mức như này. Phải công nhận là con máy này bắt wifi cực chậm. 
Còn pin, loa và độ phân giải màn hình thì tạm đc ( tiền nào của đấy thôi)
",3/5
"Sản phẩm khá tốt vừa với túi tiền , xử dụng từ từ mới thấy hết công dụng của máy , chấp nhận được",5/5
"Sản phẩm khá tốt vừa với túi tiền , xử dụng từ từ mới thấy hết công dụng của máy , chấp nhận được",5/5
"Youtube khá tốt, bắt mạng nhanh, cấu hình ok, mới mua tầm 2-3 tuần và máy cực kì ko nhạy, khi màn hình sắp tắt mình bấm vào cho nó sáng lên lại nhưng ko sáng mà tắt luôn, có khi phải chạm 3-4 lần để máy sáng lại. Có khi chơi game điều khiển không nhận, tuy rằng không bị đơ nhưng mà máy không nhạy cũng thua. Quá tệ. Lúc mua đã nói nhân viên là mua về chơi game rồi mà không tư vấn là máy này không chơi game được. Sản phẩm để lựa chọn quá ít, mình muốn lựa dòng samsung mà chỉ có 2 máy loại 7 tr và 3 tr.",3/5
Màn hình HD nên hình ảnh hơi nhạt. Còn mọi thứ thì ok.Màn hình HD nên hình ảnh hơi nhạt. Còn mọi thứ thì ok,4/5
"Ban đầu mua mình cũng hơi ngại vì ra mắt gần 3 năm rồi, dễ bị out ứng dụng, chưa cài j het mà còn gỡ messenger cho ₫ỡ lag, mà bô nhơ trong chi còn hơn 5GB, chắc huawei gian lận bộ nhớ ghi thông tin là 16Gb nhưng thực tế ko tới, nhiều tính năng đơn giản cần thiết thì ko có cũng dễ hieu vì ra mắt lâu rồi",2/5
"Đẹp-manh + Apple pencil cho trãi nghiệm rất tốt, riêng về loa thì có vẻ hơi chói nếu so với dòng iPad pro 10.5 inch 2017 mình từng sài. Hàng ZA, mà thấy lạ là dù đặt mua tại của hàng vẫn bị tính phí ship hàng. ",4/5
"Thích the gioi di động nhưng bán giá cao quá , ipad pro 11 inch wifi , các chổ khác từ 20tr tới 20tr 500 ,vậy mà bán tới 21tr500 nên đành mua chổ khác. Hoặc phải giảm giá nếu mua bút kèm theo thì hay hơn giảm giá mua đồng hồ . ",4/5
Mới xài đc 1 tháng thôi mà thấy nản . Đang xem Youtube mà. Bấm dừng đi lấy nước uống quay lại màn hình tắt mở lên bấm nút chạy tiếp thì bị đơ,3/5
"Mới sài 2 ngày pin ổn xem youtube bằng fiwi không lắp thẻ sim 3p 1℅. Full độ sáng với âm thanh cảm thấy ổn trong tầm giá ,màn hinh chấp nhận được ,,âm thanh phát nhạc âm bỏng cao bass ít..",5/5
Máy không có cảm biến ánh sáng nên bạn nào cho con dùng thì phải để ý hiệu chỉnh ánh sáng để tránh hại mắt con. Nói chung sử dụng cho bé học tập cũng phù hợp trong tầm giá.,4/5
"Máy tốt trong tầm giá,tôi mua về cho cháu xem youtube,màn hình hiển thị đẹp,âm thanh vừa cũng không lớn lắm,mọi tác vụ nói chung cũng chấp nhận được.vì là androi 9 đi kèm ram 2 và 16,bộ nhớ khả dụng còn lại 10gb tương đối nhiều.pin 4000mah cũng đủ cho các cháu ngồi im gần cả ngày.",5/5
"Với mức giá này thì con máy thể hiện như thế là khá ổn với các tác vụ cơ bản hằng ngày fb, zalo, YouTube. Vì màn HD trên 8 inch thì ko quá xuất sắc, đôi khi xem YouTube hd bị khựt và giật không theo kịp âm thanh, nhưng như vậy là khá tốt trong tầm tiền. ",4/5
Máy xài rất tốn bin còn 10% là tự động tắt nguồn nhưng lướt web tốt xem phim mượt chơi game nhẹ thì nhanh nhưng chơi game nặng có hơi bị lắc giá thành rẻ tốt mới mua nhưng pin xài tốn nói tóm lại là tốt,4/5
"máy so với tầm giá rất ok..chiến đc cả liên quân,Garena Free Fire,...rất hài lòng đã sử dụng đc 4 tháng.thấy vẫn ổn",5/5
"Máy dùng tốt, khá ổn, với mức gtias thấp như vậy mà dùng tốt là quá ok rồi. Mọi người mua dùng thử đị.",4/5
"Máy bắt wifi cực kém coi được xíu là load mãi dù đang xài cáp quang 35mpbs, chỉ mở wifi không mở ứng dụng gì hết + chế độ máy bay pin cứ rớt đều đều, máy rất dễ nóng",1/5
"Mua được 3 tháng, pin xài đc 1 ngày, chơi liên quân bằng 4G thì được tầm 4 tiếng độ sáng 50%, nói chung dùng ổn",4/5
"Tôi mua máy tính được 1 tuần ,thấy máy cũng mượt mà ,pin thì ok .",4/5
"Mua được hơn 2 tháng, pin trâu lên web tải phim, xem lazada, sendo, youtube, facebook, liên tục thì 12 tiếng mới hết pin ( độ sáng 20%). Loa to, max volum không bị rè, muốn loa to bấm trực tiếp phím âm lượng luôn, vào cài đặt chỉnh loa sẽ nhỏ, các bạn không biết mua về cứ kêu nhỏ. Xem phim thì tải 1080 về mà xem cho rõ, bộ nhớ trong chỉ có khoảng 7gb, nên mua thêm thẻ nhớ.",5/5
"Mới mua được vài  tháng  máy có màn hình không quá nét nhưng với khoảng cách bình thường thì ok, màu sắc dễ chịu, có chế độ dịu mắt, loa nghe nhạc chấp nhận được. Máy rất êm tôi cảm thây rất vui khi mua hàng tại điện máy xanh ",5/5
"Thiết kế mới của Huawei vỏ sau bằng nhôm pin liền giúp không bị nóng máy, hạn chế hư pin. Pin lại cầm. Tha hồ lướt web",5/5
"Máy chạy ổn định , pin trâu,màn hình sáng nhưng bộ nhớ trong ít quá 16gb mà còn có 6gb thôi ",2/5
"Sản phẩm sài mượt, pin sài lâu, đc androi 10, cho 5 sao , chỉ cho các bác cách cài app, lên google tải aurora store đăng nhập bằng vô danh là đầy đủ ứng dụng vì nó lấy ứng dụng của ch play qua, muốn thêm thì cài thêm apkpure, còn youtube thì tải youtube vanced ko có quảng cáo, còn ko biết nhờ nhân viên kĩ thuật cài cho.",5/5
"sd bình thường như các con máy khác vì vẫn tải các ứng dụng từ appgallery của huawei, máy cầm nắm gọn nhẹ. điểm 9 cho con máy ",5/5
"Máy này ok, vừa vặn với tụi nhỏ, hay ba mẹ. khá mượt. Làm thủ tục góp nhanh. kkk",5/5
"Màn hình sáng đẹp, mua về coi phim coi youtube thiệt sướng con mắt. Nói chung ổn, nv tgdd cũng vui vẻ ",5/5
"Mới mua hôm qua, máy rất ok,pin trâu, âm thanh nghe đã tai,nhân viên tgdd tại Cao lãnh phục vụ rất nhiệt tình",5/5
"Sản phẩm thì rất tốt sau gần 2 tháng sử dụng, pin tốt, cấu hình chiến game nặng rất ổn mọi thứ có vẻ đều ok.",2/5
"Mình mới mua sp này tuần nay, máy phù hơp với nhu cầu sử dụng, hợp túi tiền, thiết kế đẹp, chắc chắn; pin ok, cấu hình ổn lướt web, Facebook, game nhẹ rất ok. Nhân viên tư vấn rất nhiệt tình, cởi mở và chuyên nghiệp. Cảm ơn công ty TGDĐ mình đã tin dùng từ lâu!!!",5/5
"Với tôi thì máy xài ngon, pin tốt. Còn những bạn hay chê bai thì nên mua dòng sản phẩm cao cấp mà xài. Cảm ơn TGDĐ. Nhân viên thân thiện và nhiệt tình.",5/5
Vừa mua hôm nay. Cảm nhận bắt wifi quá kém.  Còn lại đang khám phám thêm. Sau đánh giá còn lại sau,2/5
"Máy này vẫn còn cơ à, mua hơn một năm rớt không biết bao nhiêu lần đến nỗi cả màn hình bung ra mà vẫn chạy phà phà, từ pin đến sóng tất cả ok, cho 5 sao còn thấy ít",5/5
"Rất ổn,   lúc đầu pin khá trâu... Nhưng còn về sau thì ko bt dk. Giá cả hợp lý đág mua. Giao diện khá ổn.... Cho 5*** cx vì chất lượng máy tốt vs thái độ phục vụ cya nv tgdd khá là OK.

  Sẽ ủng hộ tgdd nữa vào 1 ngày ko  a trg TL..... ^0^",5/5
Biết chờ TGDĐ mua là ok rồi . Ham hố có sớm nhất mất hơn 1trieu500 . Nói chung iPad Pro là quá tuyệt vời dù hàng sách tay,5/5
Mới mua hôm qua vẫn cảm thấy tầm giá này được vậy quá ok rồi. Mà ko biết có chạm 2 lần mở màn hình không?,4/5
Tôi sử dụng được 1 ngày và test các tựa game chơi ở mức khá ổn riêng pubg thì tạm được bật ống ngắm lên cảm giác bắn đạn ra hơi chậm và không bật được con quay cảm biến. Với nhu cầu giải trí cao thì con này trong tầm giá 5 tỷ là ngon ý kiến cá nhân.,5/5
"Tôi mua máy sử dụng được 3 ngày có cảm nhận là máy pin trâu sử dụng được 2 ngày , âm thanh hay ,chơi game zsm ổn . Đáng tiền.",5/5
"Mình mua về được nữa tháng rồi, nói chung theo mình nhận xét tầm giá này mình hết sức vừa lòng với SP, mình cài game chơi mượt lắm, nếu trong tầm giá này nên mua em này về chơi là 1 lựa chọn sáng suốt! ",5/5
"Tablet này về hình ảnh quả thật là tốt, sắc nét, hệ điều hành hoạt động rất nhanh, bút s pen thì tuyệt vời... Nói chung là hoàn hảo.
Chỉ có điều hơi tệ là pin mau hết vì dung lượng quá thấp.",4/5
Máy đẹp bút S pen xài tốt chỉ có điều bộ nhớ trong 32gb quá bé ko cài đc nhiều phần mềm,4/5
"Sản phẩm mọi thứ cho trải nghiệm ban đầu khá Ok ,có điều nhược điểm lớn nhất của sản phẩm này là pin hơi yếu so với 1 chiếc tablet cho nên dùng khá nhanh hết pin",4/5
"Lúc mới mua về cảm thấy hơi chậm.Sau khi xài 2 ngày thì cảm thấy ok với giá tiền.cho 5*
",5/5
"máy ổn định so với tầm giá. Dùng để xem youtube, nghe nhạc, cliptv, Fpt play, lướt web đều ổn.",5/5
"Ipad pro 12.9 2020 công nhận mạnh thiệt , có thêm thước đo , màn hình đẹp . Nhưng âm thanh tệ , không bằng ipad pro 12.9 2017 , các bạn thử bật nhạc remix và kê tai vào 4 loa nghe thử thì biết , 2 loa strep bass hay , 2 loa dở ẹt . Còn cái micro , qua kiểm tra trên youtube : khi mình đọc thì phải kê cái miệng rất gần cái mi và đọc lớn nó mới nhận , và có 1 số từ đọc cái này ra từ khác . Nếu phần âm thanh và micro này tốt như ipad pro 12.9 2017 nữa là xuất sắc toàn diện rồi . Hàng cao cấp mà bị vậy mình cho 1 sao .",1/5
Macbook Air 2017 tốt Pin khoảng 10 tiếng . khởi động nhanh . rất nhẹ dùng rất thích (không như các máy Windows ) thiết kế tỉ mỉ. máy mượt rất mượt mặc dù mở nhiều tab cùng lúc. nhưng máy hơi nóng nếu sử dụng lâu,5/5
Máy có thể chiến dc liên quân ở tầm trung xem youtube lướt web khá nhanh nói chug trog tầm giá này sài ok rồi,1/5
Sau 7 tháng dùng cảm thấy cực tốt đối với người thu nhập thấp. Nên mua và ngay. Có thể xem Youtube ổn định mặc dù hạ băng thông .,5/5
Tương đối mượt.,3/5
"Chất lượng của sản phẩm tốt, dễ sử dụng, bảo hành tốt tiện lợi nhanh chống, phù hợp với giá tiền",5/5
"Sản phẩm rất tốt. Màn hình đẹp, loa okie, xài mượt, pin trâu. Tuy nhiên, chơi game nặng hơi giựt. Đối với mình thì quá ok trong tầm giá. ",5/5
"sản phẩm tuyệt vời, dễ sử dụng, pin bền, máy khỏe. cấu hình khỏe, cảm ứng mượt, giá cả hợp lí",5/5
"sản phẩm tuyệt vời, dễ sử dụng, pin bền, máy khỏe. cấu hình khỏe, cảm ứng mượt, giá cả hợp lí",5/5
"sản phẩm tuyệt vời, pin sử dụng lâu, dễ dàng sử dụng, nhân viên phục vụ tận tình vui vẻ",5/5
"Mình thấy máy này ko có các ứng dụng của Google thì chỉ nên có  giá khoảng tầm 2tr5 thôi. Mu mua tính bảng chủ yếu là để giải trí mà ko có youtube ko có các ứng dụng của google. Cái app gallery ứng dụng thì nghèo nàn đa phần trang là ứng dung tào lao. Muốn tải các ưng dụng khác thì phải tải cá file  apk  đầy rủi ro, có thể dính virut bất cứ lúc nào nếu ko cẩn thận. ",2/5
Hơn 2 tuần sử dụng thấy ok. Nv TGDD vui vẻ.  Cho 5 sao vì sự vui vẻ nhiệt tình.,5/5
Tuyệt vời.,5/5
Tuyệt vời. Quá đã. Mọi thứ thật tuyệt. Sẽ mua cho con 1 cái nữa. Dùng văn phòng ok luôn.,5/5
Máy mua được 3 tháng. Pin dùng ổn tuy chưa bằng ipad.Màn hình đẹp.Cảm ứng nhạy. Loa nghe hay.Nhân viên tgdd vui vẻ,4/5
Giá 3.690.000. Sử dụng mạng xã hội. Lướt web... thì trung bình. Pin quá tốt so với giá. Chốt lại: trung bình khá. Ok,3/5
"Máy lướt web fabook mượt, wifi bắt củng ổn không như ae cmt. Màn hình hơi rổ tí không đc đẹp mắt, chắc do tấm nền TFT. Điều mà mình không ưng ý là nhân viên dán màn hình quá tệ, dán cắt phạm vào viền màn hình. Về nhà xem kỉ mới biết, nên thôi kệ chấp nhận. Mình mua ở TGDD P5 Bến Tre ",3/5
Chất lượng sản phẩm với giá thành vậy la ok. Cảm ơn thế giới di động luôn mang tới khách hàng sản phẩm chất lượng và dịch vụ tốt nhất,5/5
"màn hình to dễ xem phim , soạn thảo văn bản ok , pin tuột nhanh , chơi liên quân hơi giật .",4/5
"Gần 5 triệu, màn to, xem phim thích, chơi mấy game nhẹ nhẹ ổn, chơi liên quân combat tổng hơi giật",5/5
"Nói chung dc chủ yếu xem phim youtube thì ok,pin xài gần cả ngay có đều xác hồi lâu dc cái ít nóng",4/5
Hài lòng ,4/5
"Máy ổn, đẹp,.. Giá thành thấp so với cấu hình, màu đẹp, cảm ứng mượt, còn đc tặng bao da và miếng dán màn hình nữa. Ưng ý sản phẩm này",5/5
"Mới mua được 12 ngày,  xài đang  bình thường,  xong sạc sáng ra mở k lên, về  cấu hình này nọ mình k nói tiền nào thì của đấy thôi, máy rẻ cấu hình yếu là bình thường, xài để dành đọc báo lướt facebook thì kiên nhẫn  cũng tạm,  nhưng mà bị  lỗi vậy là tại mần răng. Đem đi bảo hành lên xuống mệt mỏi thật sự, tgdđ các bạn nv rất nhiệt tình,  nhưng nói chung mất tg mình quá, đang xài mà nó bị hư cũng bực bội. Đợi gửi lên kỉ thuật kiểm tra này nọ,  rồi mới đổi máy khác cho mình. Mọi người né né cái dòng  này ra đi...thiệt đó. ",1/5
